State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Pulses,Urad,2023-01-11,4.7,Metric Tonnes,6609.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-12,0.9,Metric Tonnes,6695.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-13,0.6,Metric Tonnes,6559.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-17,1.3,Metric Tonnes,6809.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-18,0.6,Metric Tonnes,6309.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-19,3.3,Metric Tonnes,6510.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-20,3.1,Metric Tonnes,6161.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-23,1.1,Metric Tonnes,6329.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-24,2.5,Metric Tonnes,6309.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-25,2.4,Metric Tonnes,6319.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-27,1.5,Metric Tonnes,6686.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-28,3.0,Metric Tonnes,6729.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-30,2.9,Metric Tonnes,6690.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-01-31,4.0,Metric Tonnes,6840.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-01,0.8,Metric Tonnes,6689.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-02,1.8,Metric Tonnes,6691.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-03,5.4,Metric Tonnes,5869.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-04,2.9,Metric Tonnes,6539.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-06,6.4,Metric Tonnes,6891.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-07,1.7,Metric Tonnes,6796.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-08,2.3,Metric Tonnes,6731.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-09,5.6,Metric Tonnes,6836.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-10,5.7,Metric Tonnes,6896.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-11,0.7,Metric Tonnes,6979.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-13,0.6,Metric Tonnes,6989.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-14,3.6,Metric Tonnes,7069.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-15,1.9,Metric Tonnes,6690.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-16,1.1,Metric Tonnes,6929.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-17,2.5,Metric Tonnes,7090.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-21,5.7,Metric Tonnes,7089.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-22,8.8,Metric Tonnes,7019.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-24,18.0,Metric Tonnes,5490.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-25,9.7,Metric Tonnes,7099.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-27,12.7,Metric Tonnes,6890.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-02-28,12.8,Metric Tonnes,4900.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-01,13.7,Metric Tonnes,6790.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-02,12.5,Metric Tonnes,5529.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-03,8.4,Metric Tonnes,6776.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-04,11.8,Metric Tonnes,6875.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-06,11.4,Metric Tonnes,6855.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-07,11.0,Metric Tonnes,6815.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-09,3.1,Metric Tonnes,6839.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-10,10.4,Metric Tonnes,6390.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-11,1.6,Metric Tonnes,6785.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-14,8.5,Metric Tonnes,6596.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-15,7.8,Metric Tonnes,6895.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-17,8.8,Metric Tonnes,6896.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-18,2.1,Metric Tonnes,6840.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-20,2.6,Metric Tonnes,6955.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-24,2.2,Metric Tonnes,6917.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-25,6.0,Metric Tonnes,7050.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-27,2.3,Metric Tonnes,7050.0,Rs./Quintal
Andhra Pradesh,Pulses,Urad,2023-03-28,1.0,Metric Tonnes,7146.0,Rs./Quintal
