State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Chattisgarh,Cereals,Bajra,2024-12-31,48.8,Metric Tonnes,2968.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-01-31,4.5,Metric Tonnes,2650.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-02-28,40.3,Metric Tonnes,2875.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-03-20,0.9,Metric Tonnes,3125.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-03-31,20.4,Metric Tonnes,2794.12,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-04-30,120.2,Metric Tonnes,2670.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-05-30,20.0,Metric Tonnes,3100.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-06-30,9.0,Metric Tonnes,2575.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-07-31,52.5,Metric Tonnes,2839.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-09-30,22.2,Metric Tonnes,2844.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2025-11-29,45.3,Metric Tonnes,2651.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2026-01-31,85.4,Metric Tonnes,2356.0,Rs./Quintal
Chattisgarh,Cereals,Bajra,2026-02-28,49.3,Metric Tonnes,2413.0,Rs./Quintal
