State,Commodity Group,Commodity,Date,Arrival,Arrival Unit,Price,Price Unit
Andhra Pradesh,Cereals,Jowar,2021-07-21,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-22,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-23,1.01,Metric Tonnes,1954.65,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-24,1.01,Metric Tonnes,1905.15,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-25,1.01,Metric Tonnes,1756.63,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-26,1.01,Metric Tonnes,1756.63,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-27,1.01,Metric Tonnes,1806.24,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-28,1.01,Metric Tonnes,1905.25,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-29,1.01,Metric Tonnes,1855.74,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-30,1.01,Metric Tonnes,1806.24,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-07-31,1.01,Metric Tonnes,1855.94,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-01,1.0,Metric Tonnes,1700.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-02,1.0,Metric Tonnes,1750.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-03,1.0,Metric Tonnes,1600.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-04,1.0,Metric Tonnes,1750.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-05,1.0,Metric Tonnes,1700.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-06,1.0,Metric Tonnes,1800.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-07,1.0,Metric Tonnes,1900.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-08,1.01,Metric Tonnes,1707.43,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-09,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-10,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-11,1.01,Metric Tonnes,1707.43,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-12,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-13,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-14,1.01,Metric Tonnes,2004.46,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-15,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-16,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-17,1.01,Metric Tonnes,2004.46,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-18,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-19,1.01,Metric Tonnes,1905.45,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-20,1.0,Metric Tonnes,2000.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-21,1.01,Metric Tonnes,2004.46,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-22,1.01,Metric Tonnes,1806.44,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-23,1.01,Metric Tonnes,1806.44,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-24,1.01,Metric Tonnes,1806.44,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-25,1.01,Metric Tonnes,1707.43,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-26,0.01,Metric Tonnes,2450.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-27,0.01,Metric Tonnes,2450.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-28,0.01,Metric Tonnes,2450.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-29,1.01,Metric Tonnes,1855.94,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-30,1.01,Metric Tonnes,1855.94,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-08-31,1.01,Metric Tonnes,1806.44,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-09-01,1.0,Metric Tonnes,1750.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-09-02,1.0,Metric Tonnes,1750.0,Rs./Quintal
Andhra Pradesh,Cereals,Jowar,2021-09-04,1.0,Metric Tonnes,1750.0,Rs./Quintal
